"","Position","year","explicit","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","artist_name","track_name"
"4097",50,"2001",FALSE,0.613,0.602,1,-6.496,0,0.0497,0.287,0,0.0705,0.776,86.328,285667,4,"Case","Missing You"
"4098",51,"2001",FALSE,0.562,0.594,3,-4.578,0,0.0558,0.318,0,0.311,0.417,62.876,265533,4,"Ginuwine","Differences"
"4099",52,"2001",FALSE,0.55,0.587,2,-6.279,1,0.0329,0.354,0,0.128,0.459,165.975,284760,4,"*NSYNC","This I Promise You"
"4100",53,"2001",TRUE,0.697,0.896,6,-2.105,0,0.373,0.0171,1.07e-05,0.076,0.777,174.092,240747,4,"JAY Z","Izzo (H.O.V.A.)"
"4101",54,"2001",FALSE,0.454,0.92,0,-5.498,1,0.037,7e-04,4.47e-05,0.102,0.423,94.071,202027,4,"Evan And Jaron","Crazy For This Girl"
"4102",55,"2001",FALSE,0.631,0.682,11,-5.845,0,0.0289,0.196,0,0.628,0.545,99.64,305333,4,"Ricky Martin","Nobody Wants to Be Lonely"
"4103",56,"2001",FALSE,0.8,0.957,11,-3.064,0,0.252,0.331,0,0.0305,0.786,98.592,226800,4,"JAY Z","I Just Wanna Love U (Give It 2 Me)"
"4104",57,"2001",TRUE,0.622,0.669,9,-8.419,1,0.329,0.0266,2.97e-06,0.152,0.569,93.839,252987,4,"Missy Elliott","One Minute Man (feat. Ludacris)"
"4105",58,"2001",FALSE,0.92,0.861,7,-5.435,1,0.218,0.211,2.59e-05,0.0288,0.712,97.969,211400,4,"Mystikal","Danger (Been So Long) featuring Nivea"
"4106",59,"2001",FALSE,0.418,0.249,3,-13.744,1,0.0301,0.841,0.661,0.112,0.217,82.803,218547,4,"Enya","Only Time - Original Version"
"4107",60,"2001",FALSE,0.781,0.583,6,-7.83,0,0.0628,0.0859,0.00216,0.058,0.906,156.264,213493,4,"Toya","I Do!!"
"4108",61,"2001",FALSE,0.642,0.547,5,-5.481,1,0.0283,0.487,0,0.0923,0.456,122.951,240640,4,"S Club 7","Never Had A Dream Come True"
"4109",62,"2001",FALSE,0.676,0.601,0,-4.905,1,0.0297,0.103,0,0.147,0.217,119.94,285387,4,"Tamia","Stranger In My House"
"4110",63,"2001",FALSE,0.659,0.966,8,-2.783,0,0.0538,0.0279,8.25e-05,0.0489,0.681,93.008,193600,4,"Jessica Simpson","Irresistible"
"4111",64,"2001",FALSE,0.698,0.925,3,-4.209,0,0.222,0.0611,0,0.095,0.671,96.953,295827,4,"Sunshine Anderson","Heard It All Before"
"4112",65,"2001",FALSE,0.406,0.73,9,-6.278,1,0.0315,0.0471,0,0.229,0.207,170.032,242000,4,"Dave Matthews Band","The Space Between"
"4113",66,"2001",FALSE,0.325,0.532,8,-7.208,1,0.0308,0.496,0,0.134,0.155,129.021,220840,4,"Faith Hill","There You'll Be - Remastered"
"4114",67,"2001",FALSE,0.463,0.395,6,-9.944,0,0.055,0.369,0,0.107,0.349,98.656,304667,4,"Musiq Soulchild","Love"
"4115",68,"2001",FALSE,0.66,0.71,1,-4.541,1,0.0409,0.0106,7.01e-06,0.0736,0.228,97.988,264933,4,"112","It's Over Now"
"4116",69,"2001",FALSE,0.721,0.723,2,-7.08,0,0.0631,0.102,4.4e-06,0.0651,0.769,88.933,263440,4,"3LW","No More (Baby I'ma Do Right)"
"4117",70,"2001",FALSE,0.712,0.673,2,-6.257,1,0.0553,0.0709,0.000205,0.458,0.698,90.164,276107,4,"Nelly Furtado","Turn Off The Light"
"4118",71,"2001",FALSE,0.379,0.857,0,-5.373,1,0.0434,0.216,3.17e-06,0.303,0.719,201.265,201267,4,"Brooks & Dunn","Ain't Nothing 'Bout You"
"4119",72,"2001",TRUE,0.775,0.729,1,-4.229,0,0.162,0.0303,0.00247,0.0361,0.893,104.719,211493,4,"Jennifer Lopez","Play"
"4120",73,"2001",FALSE,0.377,0.395,3,-8.622,1,0.0332,0.61,0,0.295,0.207,133.296,253373,4,"Lonestar","I'm Already There"
"4121",74,"2001",FALSE,0.82,0.76,1,-2.714,1,0.219,0.0481,0,0.257,0.588,97.422,220868,4,"Lil' Romeo","My Baby"
"4122",75,"2001",FALSE,0.537,0.921,2,-6.474,1,0.0481,0.0144,0.00479,0.382,0.463,136.264,248067,4,"U2","Beautiful Day"
"4123",76,"2001",FALSE,0.605,0.609,7,-7.063,1,0.0278,0.188,0,0.0982,0.27,119.914,230333,4,"Blake Shelton","Austin"
"4124",77,"2001",FALSE,0.625,0.896,7,-4.926,1,0.245,0.038,0,0.0868,0.652,95.049,300920,4,"Ludacris","Southern Hospitality"
"4125",78,"2001",FALSE,0.657,0.513,10,-8.514,1,0.024,0.199,0,0.0994,0.555,101.815,235760,4,"Tim McGraw","Grown Men Don't Cry"
"4126",79,"2001",FALSE,0.874,0.767,6,-4.046,1,0.317,0.0769,0,0.0371,0.651,106.061,257067,4,"Ja Rule","Livin' It Up"
"4127",80,"2001",FALSE,0.697,0.784,1,-8.202,1,0.123,0.25,0,0.337,0.891,103.066,269933,4,"Mariah Carey","Loverboy - Remix"
"4128",81,"2001",FALSE,0.697,0.447,4,-7.498,0,0.0409,0.244,0,0.148,0.211,113.034,346467,4,"The Isley Brothers","Contagious"
"4129",82,"2001",FALSE,0.419,0.671,7,-5.364,1,0.0312,0.0125,0,0.115,0.304,83.908,255234,4,"Jessica Andrews","Who I Am"
"4130",83,"2001",TRUE,0.897,0.466,10,-9.053,0,0.203,0.187,1.35e-06,0.0757,0.89,100.01,223133,4,"Erick Sermon","Music"
"4131",84,"2001",FALSE,0.647,0.818,9,-3.47,0,0.0647,0.234,1.89e-05,0.216,0.839,180.019,183560,4,"Willa Ford","I Wanna Be Bad - With rap and with vocorder ALSO ALBUM VERSION"
"4132",85,"2001",FALSE,0.499,0.708,7,-7.029,1,0.0301,0.00626,1.15e-05,0.0423,0.634,158.785,203067,4,"Kenny Chesney","Don't Happen Twice"
"4133",86,"2001",FALSE,0.668,0.405,4,-7.629,1,0.0277,0.592,0,0.115,0.234,131.064,216173,4,"Diamond Rio","One More Day"
"4134",87,"2001",FALSE,0.42,0.463,6,-9.056,1,0.12,0.068,0,0.119,0.659,78.83,334000,4,"R. Kelly","I Wish"
"4135",88,"2001",FALSE,0.595,0.653,7,-4.935,1,0.0265,0.246,0,0.264,0.548,128.93,241533,4,"Travis Tritt","It's A Great Day To Be Alive"
"4136",89,"2001",TRUE,0.933,0.562,11,-5.963,1,0.122,0.0275,0,0.102,0.602,139.981,254400,4,"Trick Daddy","I'm a Thug"
"4137",90,"2001",TRUE,0.583,0.652,7,-6.255,1,0.0244,0.0405,0.000378,0.0781,0.351,97.469,249840,4,"Eve 6","Here's to the Night"
"4138",91,"2001",FALSE,0.431,0.641,7,-7.522,1,0.0332,0.479,7.02e-05,0.251,0.318,168.824,223467,4,"Toby Keith","You Shouldn't Kiss Me Like This"
"4139",92,"2001",FALSE,0.85,0.674,7,-7.981,0,0.0373,0.309,0.000645,0.0356,0.749,115.005,220107,4,"Debelah Morgan","Dance With Me"
"4140",93,"2001",TRUE,0.725,0.64,5,-7.905,0,0.332,0.0278,0,0.099,0.914,166.029,240027,3,"OutKast","So Fresh, So Clean"
"4141",94,"2001",TRUE,0.835,0.497,2,-7.876,0,0.16,0.0884,0,0.0777,0.38,89.861,285907,4,"Nelly","E.I."
"4142",95,"2001",FALSE,0.494,0.697,7,-5.473,1,0.025,0.00607,7.79e-06,0.128,0.321,95.951,265907,4,"3 Doors Down","Be Like That"
"4143",96,"2001",FALSE,0.753,0.745,11,-5.698,0,0.0312,0.0392,0.00321,0.0664,0.706,97.919,298933,4,"P!nk","Most Girls"
"4144",97,"2001",TRUE,0.64,0.721,7,-6.955,1,0.322,0.0564,0.000842,0.774,0.729,93.346,297907,4,"Nas","Oochie Wally - Remix"
"4145",98,"2001",FALSE,0.571,0.64,7,-5.544,1,0.0422,0.154,1.14e-05,0.146,0.153,151.968,264240,4,"Enrique Iglesias","Hero"
"4146",99,"2001",FALSE,0.301,0.823,1,-4.072,1,0.0433,0.000144,0.000309,0.0833,0.351,152.017,236867,4,"Fuel","Hemorrhage (In My Hands)"
"4147",1,"2002",FALSE,0.446,0.764,10,-5.042,1,0.033,0.00135,0,0.099,0.52,172.094,223840,4,"Nickelback","How You Remind Me - LP Mix"
"4148",2,"2002",TRUE,0.477,0.728,0,-5.71,1,0.0831,0.358,0,0.11,0.706,89.209,227387,4,"Ashanti","Foolish"
"4149",3,"2002",TRUE,0.965,0.736,9,-5.005,0,0.144,0.218,0,0.0595,0.912,107.07,228227,4,"Nelly","Hot In Herre"
"4150",4,"2002",TRUE,0.725,0.534,2,-8.364,0,0.167,0.211,2.91e-05,0.221,0.616,168.119,289173,4,"Nelly","Dilemma"
"4151",5,"2002",FALSE,0.558,0.719,2,-5.113,1,0.0267,0.0367,0,0.115,0.367,112.027,208600,4,"The Calling","Wherever You Will Go"
"4152",6,"2002",FALSE,0.56,0.825,11,-3.862,1,0.0379,0.323,0,0.161,0.277,94.931,237493,4,"Vanessa Carlton","A Thousand Miles"
"4153",7,"2002",FALSE,0.553,0.9,3,-4.556,0,0.0584,0.0113,0,0.322,0.397,105.213,219000,4,"Linkin Park","In The End"
"4154",8,"2002",TRUE,0.835,0.707,8,-5.074,1,0.0598,0.0219,2.19e-05,0.108,0.92,93.955,267093,4,"Fat Joe","What's Luv? (feat. Ja-Rule & Ashanti)"
"4155",9,"2002",FALSE,0.816,0.5,1,-4.551,1,0.03,0.0227,1.53e-06,0.0733,0.654,124.037,247840,4,"Usher","U Got It Bad"
"4156",10,"2002",FALSE,0.431,0.94,3,-4.462,0,0.0563,0.00916,0,0.142,0.48,157.477,304000,4,"Puddle Of Mudd","Blurry"
"4157",11,"2002",FALSE,0.585,0.776,5,-5.898,1,0.0459,0.0572,7.74e-06,0.3,0.43,77.987,244507,4,"Avril Lavigne","Complicated"
"4158",12,"2002",TRUE,0.607,0.714,5,-6.007,0,0.278,0.205,0,0.301,0.838,96.619,245063,4,"Ja Rule","Always On Time"
"4159",13,"2002",FALSE,0.808,0.637,8,-5.619,1,0.123,0.355,0,0.0523,0.721,89.438,236653,4,"Ja Rule","Ain't It Funny"
"4160",14,"2002",FALSE,0.629,0.897,2,-3.401,1,0.0483,0.0424,0,0.263,0.931,161.944,168253,4,"Jimmy Eat World","The Middle"
"4161",15,"2002",FALSE,0.66,0.707,6,-5.758,1,0.208,0.397,0,0.211,0.779,89.279,268800,4,"Diddy","I Need A Girl (Part One) (feat. Usher & Loon)"
"4162",16,"2002",TRUE,0.793,0.568,1,-4.958,1,0.0459,0.0478,3.57e-05,0.0304,0.802,100.005,269400,4,"Usher","U Don't Have to Call"
"4163",17,"2002",FALSE,0.925,0.56,8,-3.795,0,0.0436,0.138,1.19e-05,0.0861,0.967,92.895,265867,4,"Mary J. Blige","Family Affair"
"4164",18,"2002",FALSE,0.713,0.471,1,-7.392,0,0.483,0.421,0,0.0308,0.783,199.765,285587,4,"Diddy","I Need a Girl Part 2 (feat. Loon, Ginuwine & Mario Winans)"
"4165",19,"2002",TRUE,0.728,0.826,1,-3.763,0,0.0604,0.0783,0,0.101,0.836,94.36,239267,4,"Eve","Gangsta Lovin'"
"4166",20,"2002",FALSE,0.324,0.876,2,-6.036,1,0.0517,9.62e-05,1.33e-06,0.0811,0.267,146.292,294600,4,"Creed","My Sacrifice"
"4167",21,"2002",TRUE,0.929,0.65,7,-2.882,1,0.0858,0.00348,0,0.308,0.656,112.249,290227,4,"Eminem","Without Me"
"4168",22,"2002",FALSE,0.571,0.64,7,-5.544,1,0.0422,0.154,1.14e-05,0.146,0.153,151.968,264240,4,"Enrique Iglesias","Hero"
"4169",23,"2002",FALSE,0.499,0.72,8,-9.101,1,0.0286,0.00466,0.00303,0.122,0.676,96.103,217680,4,"Michelle Branch","All You Wanted"
"4170",24,"2002",FALSE,0.806,0.902,11,-3.387,0,0.0475,0.00127,0,0.212,0.963,128.943,191667,4,"P!nk","Get The Party Started"
"4171",25,"2002",FALSE,0.427,0.843,4,-4.54,1,0.0364,0.00216,0,0.179,0.297,147.387,200480,3,"Chad Kroeger","Hero (feat. Josey Scott)"
"4172",26,"2002",FALSE,0.449,0.776,2,-5.594,1,0.0322,0.00171,0,0.0698,0.19,148.11,269307,4,"Default","Wasting My Time"
"4173",27,"2002",FALSE,0.388,0.689,2,-5.834,1,0.0337,0.00809,0.000946,0.348,0.199,126.362,238240,4,"Creed","One Last Breath"
"4174",28,"2002",FALSE,0.793,0.832,1,-4.862,0,0.0406,0.236,1.12e-05,0.202,0.878,107.661,196160,4,"Shakira","Whenever, Wherever"
"4175",29,"2002",FALSE,0.699,0.801,1,-5.968,1,0.0627,0.00724,0,0.0424,0.782,91.821,223267,4,"Jennifer Lopez","I'm Gonna Be Alright"
"4176",30,"2002",TRUE,0.757,0.784,6,-5.541,0,0.202,0.0289,0,0.119,0.817,83.073,204707,4,"Cam'Ron","Oh Boy"
"4177",31,"2002",FALSE,0.565,0.942,8,-6.821,1,0.0518,0.00107,0.000393,0.152,0.563,137.972,235000,4,"DJ Sammy","Heaven (featuring Do)"
"4178",32,"2002",FALSE,0.599,0.877,11,-3.45,0,0.226,0.064,0,0.234,0.772,187.305,207040,4,"No Doubt","Hey Baby"
"4179",33,"2002",FALSE,0.748,0.811,0,-5.213,0,0.0907,0.0866,1.45e-05,0.0282,0.852,93.963,253600,4,"*NSYNC","Girlfriend"
"4180",34,"2002",FALSE,0.538,0.677,0,-6.099,1,0.187,0.00541,0,0.236,0.919,132.346,214200,5,"Mario","Just a Friend 2002 - Radio Edit"
"4181",35,"2002",FALSE,0.715,0.75,4,-4.898,1,0.0448,0.0418,0,0.139,0.725,119.992,292307,4,"Sheryl Crow","Soak Up The Sun"
"4182",36,"2002",FALSE,0.544,0.849,0,-4.778,0,0.094,0.00264,0,0.0371,0.579,98.376,210627,4,"P!nk","Don't Let Me Get Me - LP Version/Radio Edit"
"4183",37,"2002",TRUE,0.781,0.869,6,-6.078,1,0.181,0.377,1.2e-06,0.301,0.688,97.025,264653,4,"N.O.R.E.","Nothin'"
"4184",38,"2002",TRUE,0.66,0.536,10,-8.786,0,0.29,0.233,0.00669,0.111,0.769,159.963,237800,4,"Tweet","Oops (Oh My) - feat. Missy Elliott"
"4185",39,"2002",FALSE,0.414,0.572,8,-3.918,1,0.0311,0.163,0,0.115,0.154,145.184,228280,4,"Kelly Clarkson","A Moment Like This"
"4186",40,"2002",TRUE,0.717,0.508,7,-6.392,0,0.029,0.263,3.76e-06,0.062,0.695,89.473,262560,4,"Ashanti","Happy"
"4187",41,"2002",FALSE,0.668,0.739,4,-4.919,1,0.0308,0.0383,0,0.13,0.569,131.918,231467,4,"John Mayer","No Such Thing"
"4188",42,"2002",FALSE,0.686,0.782,9,-4.653,1,0.0277,0.000106,0,0.0961,0.256,101.986,237040,4,"P!nk","Just Like A Pill - Main"
"4189",43,"2002",FALSE,0.768,0.55,9,-7.604,0,0.034,0.0269,0.578,0.089,0.966,126.013,231480,4,"Kylie Minogue","Can't Get You Out Of My Head"
"4190",44,"2002",FALSE,0.382,0.416,0,-9.303,1,0.0302,0.0733,0,0.0719,0.132,102.089,221693,4,"Five For Fighting","Superman (It's Not Easy)"
"4191",45,"2002",TRUE,0.911,0.743,9,-5.005,0,0.219,0.0835,0,0.106,0.879,148.012,297933,4,"Eminem","Cleanin' Out My Closet"
"4192",46,"2002",FALSE,0.406,0.765,11,-6.444,0,0.189,0.476,0,0.0492,0.449,101.954,254493,3,"Musiq Soulchild","Halfcrazy - Album Version (Edited)"
"4193",47,"2002",TRUE,0.801,0.931,1,-6.602,1,0.0727,0.128,0,0.145,0.808,105.526,261027,4,"Mr. Cheeks","Lights, Camera, Action!"
"4194",48,"2002",TRUE,0.674,0.61,11,-3.546,1,0.227,0.0349,1.12e-05,0.343,0.556,177.943,335613,4,"Big Tymers","Still Fly"
"4195",49,"2002",FALSE,0.667,0.41,4,-8.323,0,0.138,0.331,0,0.064,0.496,75.069,303333,4,"Alicia Keys","A Woman's Worth"
"4196",50,"2002",FALSE,0.622,0.823,4,-7.545,0,0.0512,0.216,0,0.0966,0.872,166.019,235213,4,"Craig David","7 Days"
"4197",51,"2002",FALSE,0.722,0.667,8,-5.737,1,0.406,0.0306,6.02e-06,0.0856,0.918,180.627,232533,4,"Cam'Ron","Hey Ma"
"4198",52,"2002",TRUE,0.884,0.677,1,-5.603,1,0.283,0.0778,0,0.0732,0.589,101.868,263227,4,"Missy Elliott","Work It"
"4199",53,"2002",TRUE,0.782,0.76,1,-5.705,1,0.127,0.252,0,0.102,0.161,177.82,270867,4,"Disturbing Tha Peace","Move Bitch"
"4200",54,"2002",FALSE,0.628,0.834,6,-6.341,0,0.0497,0.403,0,0.051,0.6,97.865,215507,4,"LeAnn Rimes","Can't Fight The Moonlight"
"4201",55,"2002",FALSE,0.78,0.832,11,-5.253,1,0.0301,0.0287,0.000394,0.15,0.884,125.992,208627,4,"Enrique Iglesias","Escape"
"4202",56,"2002",FALSE,0.786,0.667,8,-4.036,1,0.0348,0.0187,0.0136,0.082,0.827,115.135,242587,4,"No Doubt","Hella Good"
"4203",57,"2002",FALSE,0.489,0.757,11,-4.062,0,0.0926,0.00981,0,0.234,0.557,168.004,267160,4,"Faith Evans","I Love You"
"4204",58,"2002",FALSE,0.839,0.777,7,-5.424,0,0.0597,0.0993,3.77e-05,0.102,0.937,133.566,161200,4,"Daniel Bedingfield","Gotta Get Thru This - D'N'D Radio Edit"
"4205",59,"2002",TRUE,0.633,0.883,6,-4.02,1,0.341,0.0296,0,0.253,0.71,94.25,276093,4,"Busta Rhymes","Pass The Courvoisier"
"4206",60,"2002",TRUE,0.698,0.732,2,-4.522,1,0.266,0.00704,0.000647,0.359,0.0672,171.431,326467,4,"Eminem","Lose Yourself - Soundtrack Version"
"4207",61,"2002",FALSE,0.708,0.655,8,-2.69,1,0.0883,0.0583,2.1e-06,0.11,0.529,89.99,279160,4,"Michael Jackson","Butterflies"
"4208",62,"2002",FALSE,0.524,0.732,10,-1.595,0,0.355,0.257,0,0.439,0.727,185.932,250067,4,"Brandy","What About Us?"
"4209",63,"2002",FALSE,0.616,0.597,8,-5.328,1,0.0415,0.686,0,0.104,0.361,165.508,224067,4,"Shakira","Underneath Your Clothes"
"4210",64,"2002",FALSE,0.404,0.674,6,-6.925,1,0.246,0.187,0,0.317,0.553,75.42,276360,4,"Mary J. Blige","Rainy Dayz"
"4211",65,"2002",FALSE,0.562,0.594,3,-4.578,0,0.0558,0.318,0,0.311,0.417,62.876,265533,4,"Ginuwine","Differences"
"4212",66,"2002",FALSE,0.814,0.85,2,-6.112,1,0.394,0.0943,0,0.0277,0.711,184.587,295360,3,"OutKast","The Whole World"
"4213",67,"2002",FALSE,0.73,0.71,4,-4.978,1,0.0814,0.247,1.49e-06,0.39,0.871,138.136,302720,4,"No Doubt","Underneath It All"
"4214",68,"2002",FALSE,0.792,0.661,5,-8.211,0,0.304,0.178,9.7e-06,0.0888,0.305,93.005,212293,4,"City High","Caramel"
"4215",69,"2002",FALSE,0.646,0.812,6,-3.932,1,0.254,0.218,0,0.299,0.702,95.014,287000,4,"LL Cool J","Luv U Better"
"4216",70,"2002",FALSE,0.778,0.761,2,-5.529,1,0.0525,0.141,4.61e-05,0.0441,0.924,107.288,228000,4,"Sean Paul","Gimme The Light"
"4217",71,"2002",FALSE,0.704,0.409,11,-8.581,0,0.0597,0.43,0,0.109,0.491,113.863,292000,4,"*NSYNC","Gone"
"4218",72,"2002",FALSE,0.874,0.767,6,-4.046,1,0.317,0.0769,0,0.0371,0.651,106.061,257067,4,"Ja Rule","Livin' It Up"
"4219",73,"2002",TRUE,0.919,0.677,2,-8.642,1,0.254,0.0942,0,0.594,0.864,131.05,296587,4,"Ludacris","Rollout (My Business)"
"4220",74,"2002",FALSE,0.338,0.685,1,-5.178,1,0.0322,0.00052,0.000512,0.109,0.196,102.192,238173,4,"The Goo Goo Dolls","Here Is Gone"
"4221",75,"2002",FALSE,0.659,0.852,6,-6.842,0,0.143,0.584,0.000331,0.0812,0.665,97.963,326240,4,"Mary J. Blige","No More Drama"
"4222",76,"2002",FALSE,0.786,0.853,9,-8.274,0,0.0688,0.0499,0.0872,0.35,0.314,126.99,432147,4,"Dirty Vegas","Days Go By"
"4223",77,"2002",TRUE,0.669,0.576,0,-6.475,1,0.184,0.0103,0,0.04,0.452,79.042,265707,4,"Ashanti","Baby"
"4224",78,"2002",FALSE,0.612,0.62,7,-9.785,1,0.0645,0.255,0,0.129,0.492,143.78,200440,4,"Kenny Chesney","The Good Stuff"
"4225",79,"2002",TRUE,0.896,0.649,8,-3.792,1,0.208,0.177,0,0.0759,0.821,99.107,213533,4,"Fat Joe","We Thuggin' (feat. R. Kelly)"
"4226",80,"2002",FALSE,0.565,0.5,7,-8.822,1,0.031,0.452,0,0.137,0.228,70.984,210933,4,"Steve Holy","Good Morning Beautiful"
"4227",81,"2002",FALSE,0.713,0.579,11,-8.066,1,0.0413,0.338,0,0.174,0.523,125.179,242733,4,"Alan Jackson","Drive (For Daddy Gene)"
"4228",82,"2002",FALSE,0.618,0.647,2,-7.308,1,0.0344,0.115,6.12e-06,0.113,0.33,123.889,271733,4,"Jewel","Standing Still"
"4229",83,"2002",FALSE,0.731,0.377,5,-7.907,1,0.0425,0.0516,0,0.137,0.443,105.743,287027,4,"Jaheim","Anything - feat. Next"
"4230",84,"2002",FALSE,0.692,0.656,10,-4.81,0,0.151,0.358,0.0029,0.0929,0.617,105.994,248933,4,"Brandy","Full Moon"
"4231",85,"2002",FALSE,0.855,0.681,2,-4.955,1,0.0688,0.0881,3.7e-06,0.0592,0.903,99.699,223293,4,"B2K","Uh Huh"
"4232",86,"2002",FALSE,0.462,0.659,6,-6.479,1,0.0567,0.0775,1.05e-05,0.159,0.209,183.918,260453,4,"Céline Dion","A New Day Has Come - Radio Remix"
"4233",87,"2002",FALSE,0.712,0.673,2,-6.257,1,0.0553,0.0709,0.000205,0.458,0.698,90.164,276107,4,"Nelly Furtado","Turn Off The Light"
"4234",88,"2002",FALSE,0.612,0.678,1,-6.683,1,0.0306,0.418,0.0038,0.112,0.553,120.932,218293,4,"George Strait","Living And Living Well"
"4235",89,"2002",FALSE,0.633,0.683,1,-6.447,0,0.0424,0.456,0,0.164,0.402,87.114,200973,4,"Toby Keith","My List"
"4236",90,"2002",FALSE,0.513,0.82,7,-5.428,1,0.0299,0.00192,2.83e-06,0.504,0.523,99.952,269400,4,"Alanis Morissette","Hands Clean"
"4237",91,"2002",FALSE,0.487,0.9,0,-4.417,1,0.0482,6.79e-05,0,0.358,0.484,149.937,204000,4,"Avril Lavigne","Sk8er Boi"
"4238",92,"2002",FALSE,0.549,0.693,2,-5.572,1,0.0311,0.18,1.75e-06,0.153,0.811,170.241,249412,4,"Dixie Chicks","Long Time Gone"
"4239",93,"2002",FALSE,0.623,0.387,0,-9.537,1,0.0316,0.549,0,0.0764,0.208,115.362,305093,4,"Alan Jackson","Where Were You (When the World Stopped Turning)"
"4240",94,"2002",FALSE,0.853,0.811,6,-4.926,0,0.0646,0.0439,0.000304,0.0703,0.89,114.961,283627,4,"Justin Timberlake","Like I Love You"
"4241",95,"2002",FALSE,0.781,0.583,6,-7.83,0,0.0628,0.0859,0.00216,0.058,0.906,156.264,213493,4,"Toya","I Do!!"
"4242",96,"2002",TRUE,0.707,0.669,11,-6.513,0,0.169,0.0994,0.000352,0.22,0.333,99.272,226147,4,"Truth Hurts","Addictive"
"4243",1,"2003",TRUE,0.865,0.73,6,-2.813,0,0.373,0.283,0,0.0753,0.817,90.096,193467,4,"50 Cent","In Da Club"
"4244",2,"2003",FALSE,0.795,0.523,1,-7.165,1,0.0423,0.061,0,0.0914,0.851,133.024,186067,4,"R. Kelly","Ignition - Remix"
"4245",3,"2003",FALSE,0.735,0.824,10,-4.143,0,0.036,0.615,0,0.158,0.725,100.202,211666,4,"Sean Paul","Get Busy"
"4246",4,"2003",FALSE,0.646,0.77,2,-6.596,0,0.226,0.00249,0,0.0715,0.687,99.165,236133,4,"Beyoncé","Crazy In Love"
"4247",5,"2003",FALSE,0.496,0.765,7,-5.66,1,0.033,0.00457,0,0.104,0.344,74.072,260507,4,"3 Doors Down","When I'm Gone"
"4248",6,"2003",FALSE,0.256,0.788,6,-5.263,0,0.0403,0.0298,0,0.707,0.429,80.718,228707,4,"Matchbox Twenty","Unwell"
"4249",7,"2003",TRUE,0.866,0.749,2,-3.977,1,0.253,0.15,0,0.0591,0.878,92.077,249800,4,"Chingy","Right Thurr"
"4250",8,"2003",FALSE,0.692,0.496,7,-7.332,1,0.0241,0.172,6.42e-06,0.107,0.397,97.945,298960,4,"Kid Rock","Picture (feat. Sheryl Crow)"
"4251",9,"2003",FALSE,0.316,0.945,4,-3.169,0,0.124,0.00895,1.85e-06,0.396,0.303,189.931,235893,4,"Evanescence","Bring Me To Life"
"4252",10,"2003",TRUE,0.521,0.625,1,-7.47,1,0.067,0.0301,0,0.121,0.132,101.019,334067,4,"Ying Yang Twins","Get Low"
"4253",11,"2003",FALSE,0.655,0.488,1,-9.17,1,0.22,0.0825,1.16e-06,0.221,0.791,91.025,244827,4,"Beyoncé","Baby Boy"
"4254",12,"2003",TRUE,0.721,0.726,10,-7.062,0,0.272,0.152,0,0.163,0.882,87.655,295173,4,"Murphy Lee","Shake Ya Tailfeather - Radio"
"4255",13,"2003",TRUE,0.547,0.807,6,-4.083,0,0.36,0.388,9.11e-05,0.0436,0.907,79.823,224427,3,"50 Cent","21 Questions"
"4256",14,"2003",FALSE,0.699,0.668,1,-5.305,1,0.106,0.265,0,0.141,0.455,83.074,254467,4,"Jennifer Lopez","All I Have"
"4257",15,"2003",FALSE,0.457,0.573,5,-3.866,0,0.0275,0.578,3.05e-06,0.114,0.0913,76.193,238560,4,"Christina Aguilera","Beautiful"
"4258",16,"2003",TRUE,0.648,0.759,6,-4.315,1,0.306,0.0142,0,0.648,0.525,85.996,324307,4,"Busta Rhymes","I Know What You Want"
"4259",17,"2003",FALSE,0.457,0.406,9,-7.462,1,0.0291,0.08,0,0.117,0.223,151.95,223067,3,"Avril Lavigne","I'm with You"
"4260",18,"2003",FALSE,0.583,0.66,11,-5.078,1,0.0377,0.181,0,0.0979,0.858,151.956,255560,4,"Uncle Kracker","Drift Away"
"4261",19,"2003",TRUE,0.849,0.499,2,-7.872,1,0.271,0.117,4.97e-05,0.268,0.487,92.982,359973,4,"Lil' Kim","Magic Stick"
"4262",20,"2003",TRUE,0.673,0.785,10,-2.894,0,0.351,0.0485,3.65e-06,0.0397,0.847,84.607,249467,4,"50 Cent","P.I.M.P."
"4263",21,"2003",FALSE,0.834,0.685,1,-5.862,0,0.226,0.0998,0,0.0514,0.873,95.509,278573,4,"B2K","Bump, Bump, Bump"
"4264",22,"2003",TRUE,0.546,0.538,7,-7.886,0,0.0523,0.233,0,0.118,0.57,182.12,295773,4,"Fabolous","Into You (feat. Tamia) - Main Mix"
"4265",23,"2003",TRUE,0.646,0.6,9,-6.569,1,0.458,0.231,0,0.0794,0.785,192.082,223973,4,"Fabolous","Can't Let You Go (feat. Mike Shorey & Lil' Mo)"
"4266",24,"2003",TRUE,0.762,0.641,1,-6.784,1,0.209,0.0554,0,0.454,0.374,90.089,278720,4,"Ja Rule","Mesmerize"
"4267",25,"2003",FALSE,0.835,0.706,5,-3.219,1,0.193,0.104,0,0.137,0.831,94.086,272533,4,"The Black Eyed Peas","Where Is The Love?"
"4268",26,"2003",FALSE,0.59,0.929,2,-3.236,1,0.0478,0.0714,0.000153,0.0598,0.662,119.818,254467,4,"Santana","The Game of Love - Main / Radio Mix"
